universities,careers,inscription_dates,names,sexo,birth_dates,locations,emails
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,22-11-2020,NATALIE-MURRAY,F,12-12-1930,COLONIA-ENSANCHE-SAUCE,GAINESKYLE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,28-01-2021,BRIANA-CHAN,F,17-11-2009,ADOLFO-ALSINA,DANHENSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,04-12-2020,MARY-MASSEY,F,24-10-1944,CORTINES,VMOORE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,19-11-2020,SAMUEL-DAVIS,M,24-01-1927,LA-INES,HEATHERCAMPBELL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,11-09-2020,JACOB-DAY,M,13-12-2017,BECCAR,FERNANDO78@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,17-01-2021,GARY-SWEENEY,M,13-04-1972,28-DE-JULIO,TIFFANY81@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,28-10-2020,DANIEL-FISHER,M,25-02-1930,BARRIO-BELGRANO,VICKIRANDALL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,30-09-2020,KATHERINE-PETERSEN,F,25-11-1908,EL-OLIVO,VICTORIABERRY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,26-11-2020,WILLIAM-TATE-DVM,M,13-09-2014,LLAVALLOL,TINAWALLACE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,22-01-2021,STEPHANIE-COLLINS,F,09-10-1932,DOLORES,TSMITH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,12-09-2020,STEPHANIE-WILSON,F,03-03-1981,ARROYO-SALADO,LEONARDPEREZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,28-09-2020,JEAN-GIBSON,F,28-04-1958,ALTO-HUACO,SAMUELSCHNEIDER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,07-11-2020,NATALIE-WILSON,F,26-04-1933,BALDES-DE-PACHECO,VILLEGASJUAN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,07-09-2020,ANDREW-CARDENAS,M,10-12-1949,KILOMETRO-125,ERICBAILEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,21-12-2020,JENNA-MORGAN,F,19-05-1938,BUENA-VISTA,ADAMSMICHAEL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,04-01-2021,STEVEN-MONTOYA,M,25-10-1968,LA-CAÑADA,RACHEL76@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,12-09-2020,DAWN-MATA,F,04-01-1959,CAMINO-CENTENARIO-KM-11500,PBRANDT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,03-09-2020,TERESA-BROOKS,F,04-02-1960,DOS-HERMANAS,MMURPHY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,22-10-2020,GEORGE-HANSEN,M,26-09-1942,ESTACION-CORONEL-PRINGLES,WMCDANIEL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,25-09-2020,SYDNEY-WADE,F,25-02-1971,ORIENTE,MICHAEL42@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,28-09-2020,KIMBERLY-SNYDER,F,01-05-1931,BOULOGNE,VHOWARD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,24-01-2021,DIANE-DICKERSON,F,26-09-1912,ASCENCION,JOSHUA90@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,02-10-2020,KATHRYN-AVILA,F,13-05-1983,CALILEGUA,LAURABRADLEY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,24-09-2020,TAMMY-ADAMS,F,20-11-1906,BAHIA-SAN-BLAS,WYATTPACE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,17-09-2020,KIM-PALMER,F,09-06-1935,CERRILLOS-AL-SUD,BOOKERDONALD@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,30-11-2020,WHITNEY-NELSON,F,05-10-2002,PIAMONTE,JOHN41@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,29-11-2020,BENJAMIN-ROBINSON,M,04-07-1953,COLONIA-LOMA-NEGRA,TLEE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,18-10-2020,ALICIA-POTTER,F,28-01-2006,AGUADA-GRANDE,GRANDOLPH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,22-11-2020,ADRIAN-MCCLURE,M,03-01-1937,CUSHAMEN,AMY33@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,26-12-2020,JEREMY-PAYNE,M,30-12-1966,AGUA-VERDE,LOGAN96@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,02-09-2020,MICHAEL-GRAHAM,M,02-11-1920,ATALIVA-ROCA,HAWKINSDANIEL@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,15-09-2020,JAMES-TAYLOR,M,14-12-1995,ACHUPALLAS,DANIELLIU@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,15-09-2020,DANIEL-MURPHY,M,09-01-1970,AVENIDA-EJERCITO-PARANA,JAMIE86@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,19-11-2020,LISA-GONZALEZ,F,06-07-1967,NELSON,CDALTON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,21-09-2020,JAMES-GUZMAN,M,29-02-1908,EL-TRIUNFO,SMITHTAMMY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,04-10-2020,DEREK-DAY,M,22-01-1984,COLONIA-AROCENA-INA,JOHNSTONMARK@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,01-12-2020,MICHELLE-CRUZ,F,30-09-1906,GANDOLFI,JOENGUYEN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,10-12-2020,NICOLE-RODRIGUEZ,F,09-05-2004,POZO-NAVAGAN,BETH35@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,25-10-2020,KIMBERLY-TRAN,F,21-09-2000,ADOLFO-ALSINA,BRADLEYJENNINGS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,14-01-2021,NICHOLAS-BAIRD,M,26-10-1916,ANTONIO-DE-LOS-HEROS,TATEWANDA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,09-12-2020,STEPHEN-GORDON,M,30-01-1923,BRAVO-DEL-DOS,HARTDONALD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,23-11-2020,MARIO-MORRIS,M,28-12-1995,GORCHS,ZOROZCO@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,16-11-2020,JOSE-THORNTON,M,07-11-1908,CARRERAS,EMCCARTHY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,27-09-2020,CAROL-THOMPSON,F,21-06-1962,CORBETT,SARAHMATHEWS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,28-11-2020,KARA-HOLT,F,08-10-1937,ROLDAN,HUDSONJONATHAN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,23-12-2020,ERIN-SMITH,F,30-05-1982,BALNEARIO-CLAROMECO,SARAH74@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,21-09-2020,JUSTIN-WHITAKER,M,15-05-1972,CAÑADON-LEON,ADAMSLARRY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,28-01-2021,CAMERON-GAMBLE,M,30-11-2007,BAÑOS-TERMALES,RYAN67@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,20-12-2020,RONALD-HERRERA,M,10-02-1920,ARTURO-ALMARAZ,BCANTRELL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,30-11-2020,JESSE-BARNES,M,21-10-2007,23-DE-AGOSTO,JILLIANBARNES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,08-12-2020,DAN-LOPEZ,M,26-09-1970,DESVIO-BOERO,KATHERINEPATTERSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,12-12-2020,JULIE-BERGER,F,02-04-1914,BUENA-VISTA,KRISTIN76@GMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,08-11-2020,JACQUELINE-BAILEY,F,02-02-1944,OTTO-BEMBERG,CASEYPEARSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,29-12-2020,GEOFFREY-JORDAN,M,25-02-1969,BARRIO-EMIR-RAMON-JUAREZ,DANIELLERAY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,31-10-2020,JOSHUA-HOLDEN,M,29-03-1936,AVESTRUZ,GONZALEZMICHELLE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,11-10-2020,CURTIS-ALVAREZ,M,12-07-1932,ADRIAN-MATURANO,OWILLIAMS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,27-11-2020,CHRISTOPHER-MARTIN,M,09-11-1926,ARROYO-MAGDALENA,TRACY38@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,28-09-2020,CHAD-EDWARDS,M,01-07-1934,FRONTERA,KAITLYNHORNE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,01-02-2021,TERRY-HALL,M,26-03-2006,AZOPARDO,MICHAELPHILLIPS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,06-11-2020,DAWN-MILLER,F,01-01-1913,ARBOLEDA,MICHAEL20@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,17-09-2020,MONICA-BLAKE,F,30-11-1980,LOS-INDIOS,KATHY28@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,01-12-2020,VICTOR-BYRD,M,03-07-1920,COLONIA-RIVAS,VRIOS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,25-10-2020,JOSHUA-JONES,M,30-07-1978,AGUA-DE-LA-MULA,QJONES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,15-10-2020,THOMAS-SWEENEY,M,02-08-1970,VALLE-HONDO,LCLARK@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,01-01-2021,LORI-GIBSON,F,20-09-1971,GANDOLFI,JENKINSMONICA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,16-10-2020,JOSHUA-DAVID,M,08-05-1907,DEL-VISO,ESWEENEY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,29-09-2020,MARCUS-GARCIA,M,15-12-1941,COLONIA-CUNCI,LJOHNSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,28-12-2020,MELISSA-OCHOA,F,15-03-2006,22-DE-DICIEMBRE,ALLENDENISE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,07-12-2020,CHRISTIAN-MAYO,M,17-10-2020,ALASTUEY,JJONES@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,03-01-2021,BARBARA-ARNOLD,F,10-06-1971,COLONIA-ZAPATA,CHRISTIANANGELA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,27-12-2020,OSCAR-PHILLIPS,M,19-03-2020,BUEN-RETIRO,TSULLIVAN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,04-01-2021,MICHAEL-RIOS,M,26-03-1926,SAN-ANDRES,NGUYENASHLEY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,23-10-2020,ROSS-STEVENS,M,25-08-1994,AGUA-DE-LA-PIEDRA,BENJAMIN83@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,18-11-2020,MEREDITH-CHASE,F,06-05-1996,ALBERTO-GERCHUNOFF,HARRY80@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,04-11-2020,NATHAN-TAYLOR,M,29-06-1915,CAMPO-REDONDO,CLAUDIA36@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,21-11-2020,VICTORIA-LANG,F,17-03-1995,BARRIO-BATAN,CARLSONJOSEPH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,20-10-2020,ASHLEY-THOMPSON,F,13-01-1932,AGUADITA,GRIMESMARY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,02-10-2020,TRAVIS-SMITH,M,25-09-2012,BAJO-LA-CANCHA,CHARLESWILSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,03-09-2020,DAVID-JOHNSTON,M,28-10-2012,CAMINERA-LUJAN,MOYERKRISTEN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,05-01-2021,KELLIE-JONES,F,20-07-1974,EMPALME-VILLA-CONSTITUCION,PAGEZACHARY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,07-10-2020,JOANNA-ROBINSON,F,28-10-2011,7-DE-ABRIL,OHAWKINS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,17-09-2020,AMBER-OSBORNE,F,26-07-1955,AGUA-SALADA,DERRICK10@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,06-01-2021,REBECCA-LUCAS,F,17-07-1948,CAÑADON-CHILENO,TLAM@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,14-09-2020,SARAH-WELLS,F,16-04-1990,BOUQUET,LOPEZMARTIN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,14-01-2021,WILLIAM-BROWN,M,25-08-1965,ABRA-DE-HINOJO,TREVORWATTS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,22-10-2020,JOSHUA-REEVES,M,20-10-1942,ACHICO,BLANCHARDAMANDA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,23-11-2020,KAITLIN-LANG,F,05-08-1951,ALDEA-APELEG,GREGORYDELACRUZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,21-09-2020,ROBERT-WILLIS,M,13-12-1956,ARROYITO,DELEONREBECCA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,13-01-2021,TRAVIS-JONES,M,11-12-1965,CASBAS,MICHELLEATKINSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,22-11-2020,JAMES-EVANS,M,21-12-1956,GIRODIAS,RIGGSJULIE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,28-01-2021,SAMUEL-ROWE,M,10-07-2018,9-DE-JULIO,RSTOUT@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,15-09-2020,MICHAEL-PETERSON,M,08-02-1955,CAMPO-CHARO,LUISFLYNN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,12-12-2020,TERRY-CARPENTER,M,08-03-1918,ALCARACITO,STEVENCAMPBELL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,16-12-2020,MAURICE-GEORGE,M,24-12-2013,LA-VITICOLA,BAILEYMARTIN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,01-10-2020,ERICA-COLLINS,F,26-11-1960,AVESTRUZ,XAGUIRRE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,14-10-2020,VALERIE-NGUYEN,F,29-11-1969,COLONIA-LIA-Y-ALLENDE,MMAY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,07-10-2020,PAUL-WILSON,M,09-07-2014,ALBERTO-FLORES,DANIELWEAVER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,25-09-2020,GABRIELLE-LARSEN,F,15-02-2013,ABEL,OBLEVINS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,15-10-2020,DAVID-ONEAL,M,29-08-2002,ARROYO-DEL-CURA,SCOTT04@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,18-10-2020,DAVID-NASH,M,26-03-1908,LA-MOROCHA,DELEONREBECCA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,17-12-2020,CHRISTINE-PORTER,F,10-01-1963,CORREA,ANDREA26@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,31-12-2020,WENDY-FISHER,F,18-03-1949,CENTRO-AGRICOLA-EL-PATO,AWALKER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,06-09-2020,SARAH-WILLIAMS,F,24-11-1914,BATIRUANA,IWEAVER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,17-01-2021,TIFFANY-SMITH,F,08-05-1918,CUENCA,CURRYERIK@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,10-10-2020,MICHAEL-FOX,M,10-09-1906,ALMACEN-CASTRO,ZJACKSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,23-12-2020,THOMAS-BAUER,M,21-01-1997,ARROYO-PASTORA,JUANVASQUEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,29-01-2021,AMBER-SIMPSON,F,02-07-1929,ALISOS--DE-ABAJO,HUDSONTIMOTHY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,25-01-2021,CHRISTOPHER-COOK,M,20-01-1966,HUANGUELEN,BENDERELIZABETH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,15-12-2020,ALEX-GOMEZ,M,25-02-1924,ALAGON,ROBERTWOOD@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,30-10-2020,RONALD-COLEMAN,M,15-03-2021,CAMPO-PEÑA-LOPEZ,BENSONKENNETH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,25-12-2020,JEREMY-GREEN,M,15-01-1916,CORTADERAS,SHEABRIAN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,01-12-2020,JARED-BENTLEY-II,M,11-04-2020,COLONIA-MONTEFIORE,TAYLORALVAREZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,02-01-2021,GREGORY-SHARP,M,25-09-2010,REALICO,LNASH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,05-12-2020,AMY-JENKINS,F,19-10-1967,BARCENA,LANESARAH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,01-11-2020,JENNIFER-SANTIAGO,F,23-08-1930,AGUAS-CALIENTES,JAMESBAILEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,18-01-2021,CRISTIAN-ALEXANDER,M,10-07-1993,EL-TALAR,SHORTTODD@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,03-11-2020,JAMES-FITZGERALD,M,19-10-1940,ARROYO-GRANDE,LESLIELEVINE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,24-01-2021,KIMBERLY-BOYD,F,08-04-1975,ALTO-VERDE,PATRICKWRIGHT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,06-12-2020,DEBORAH-DUNN,F,29-12-2004,LOS-MOLINOS,BRADLEYSIMPSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,07-01-2021,DENNIS-WATSON,M,04-10-1955,ATAHUALPA,CHRISTINA24@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,10-09-2020,MATTHEW-SMITH,M,22-01-1946,ALGARROBAL-ABAJO,ROBERTO02@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,29-11-2020,MICHAEL-HUNTER,M,04-01-2002,SAN-PEDRO-DE-IRUYA,LUKE35@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,15-12-2020,TRACEY-PERKINS,F,20-04-1919,QUILMES,ANGELICAHUNT@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,05-12-2020,ROBERT-VILLANUEVA,M,15-07-1910,ACASAPE,DCLARK@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,17-10-2020,TIFFANY-HOWE,F,29-10-1971,LA-ISABEL,TIFFANY55@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,09-01-2021,JASMINE-RAYMOND,F,30-09-1950,EL-ZAPALLAR,BRANDONSANDOVAL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,02-01-2021,CHRISTINA-IBARRA,F,05-11-1928,ALCORTA,LINDAGOMEZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,13-10-2020,MR.-AARON-LOPEZ,M,17-03-2008,PLANICIE-BANDERITA,THOMPSONSAMANTHA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,24-09-2020,ANTHONY-CHAN,M,26-12-1945,GANDOLFI,CRAIG34@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,02-11-2020,KELLY-JOHNSON,F,23-08-2016,ALBARRACIN,HERRERATERESA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,07-11-2020,ROBERTO-BARNES,M,09-07-1912,CHANCAY,MARIAFORD@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,11-10-2020,JESUS-ADKINS,M,20-07-1917,AGUSTONI,GWASHINGTON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,18-09-2020,LORI-MILLER,F,06-04-2016,ALGARROBO,SEANGOMEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,19-12-2020,MARIAH-VILLANUEVA,F,09-08-1961,GRACIARENA,LEAHHERRERA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,06-11-2020,JANICE-RAMIREZ,F,05-09-1982,CHOLILA,LORIRODRIGUEZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,18-11-2020,APRIL-CARTER,F,04-03-1920,CANGALLO,SUSANSHEA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,20-01-2021,RICHARD-STEPHENS,M,22-08-1978,GENERAL-GUIDO,SWALLACE@YAHOO.COM
