universidades,carreras,fechas_de_inscripcion,nombres,sexo,fechas_nacimiento,codigos_postales,emails
universidad-de-buenos-aires,ciencias-veterinarias,21-Jan-16,stephen-young,m,24-Jun-10,7541,bwolfe@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Oct-10,tammy-padilla,f,59-Jul-29,3536,williamjames@hotmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Dec-26,jamie-valdez,m,28-Jan-06,3272,bellis@yahoo.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Nov-30,amber-parker,f,26-Sep-27,3563,lewiscynthia@gmail.com
universidad-de-buenos-aires,ingeniería-mecánica,21-Jan-31,devin-rivas,m,49-Apr-28,8146,dudleyamy@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Sep-14,wendy-arias,f,59-Jul-28,1888,swilliams@hotmail.com
universidad-de-buenos-aires,arquitectura,20-Nov-11,jeremiah-kennedy,m,14-Nov-09,1931,krystalbartlett@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Nov-22,trevor-green,m,68-Aug-06,8347,mirandaamy@yahoo.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Oct-15,laura-jones,f,13-Oct-11,5636,davisalbert@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-31,lynn-harris,f,33-Feb-18,3507,turnerandrea@gmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Nov-19,luis-kirk,m,50-Feb-24,5590,michelle95@gmail.com
universidad-de-buenos-aires,medicina,20-Oct-05,kristin-williams,f,17-Dec-03,3516,alexmorgan@yahoo.com
universidad-de-buenos-aires,agronomía,20-Oct-11,catherine-roach,f,18-Jun-27,5594,anthony85@hotmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Oct-27,ashley-pham,f,02-Aug-26,3172,taylorkelly@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Sep-10,johnny-williams,m,57-Jul-18,5621,vpena@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-13,melinda-clark,f,32-Nov-30,6228,hayley40@yahoo.com
universidad-de-buenos-aires,contador-público-,20-Sep-25,shelia-jenkins,f,20-Aug-07,6389,ejohnston@yahoo.com
universidad-de-buenos-aires,arquitectura,20-Dec-20,jack-harris,m,66-Oct-01,5383,thomasbrown@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Nov-11,edwin-mills,m,74-Nov-11,7607,vhernandez@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Nov-29,danielle-mccarthy,f,76-Dec-31,3150,dennis11@gmail.com
universidad-de-buenos-aires,ingeniería-electrónica,21-Jan-11,rachel-parsons,f,78-Sep-10,3526,matthew78@gmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Sep-19,colleen-chang,f,87-Apr-01,4500,jennifer69@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,21-Jan-15,jay-raymond,m,79-Jul-13,2248,timothysmith@gmail.com
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,21-Jan-17,alexander-guzman,m,40-Apr-30,9227,dbrown@yahoo.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Sep-04,jessica-lewis,f,22-Sep-22,5381,kennethwilson@yahoo.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,21-Jan-06,amanda-johnson,f,20-Jun-03,5276,matthewbrown@gmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Dec-11,matthew-miller,m,09-Jun-15,2501,mlyons@yahoo.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Dec-31,edward-singh,m,12-Nov-08,1981,vbradshaw@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Sep-10,heather-gardner,f,20-Jun-02,6720,pedrocarr@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-12,ryan-jensen,m,26-Feb-13,4512,tanyabush@yahoo.com
universidad-de-buenos-aires,farmacia,20-Oct-24,anita-davis,f,68-Oct-05,5429,ocarpenter@gmail.com
universidad-de-buenos-aires,arquitectura,20-Nov-22,marc-mendoza,m,40-Dec-11,2764,wilsonderek@hotmail.com
universidad-de-buenos-aires,arquitectura,20-Dec-08,beverly-osborne,f,36-Oct-03,3353,cfrancis@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Sep-30,jennifer-english,f,55-Jan-21,3011,knightcassandra@gmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Sep-26,sandra-taylor,f,23-Jun-17,3460,williambaker@gmail.com
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,20-Sep-04,alicia-hopkins,f,95-Nov-09,7167,tylergray@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Sep-28,michele-morales,f,07-Nov-20,5633,hollydyer@yahoo.com
universidad-de-buenos-aires,arquitectura,20-Oct-24,paul-ortiz,m,06-Dec-27,5260,birdcalvin@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Sep-09,anne-pace,f,84-Oct-01,2503,williamsjames@hotmail.com
universidad-de-buenos-aires,farmacia,20-Sep-19,trevor-colon,m,94-May-28,1986,matthewweaver@gmail.com
universidad-de-buenos-aires,farmacia,20-Nov-25,david-marshall,m,87-Jun-04,5722,timothydrake@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Oct-20,norman-cooper,m,00-Jan-10,8430,thomas86@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Nov-06,seth-riley,m,26-May-14,4522,carrolldebra@gmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Oct-05,michael-conrad,m,52-Sep-13,1894,urichardson@gmail.com
universidad-de-buenos-aires,bioquímica,20-Oct-26,erin-english,f,24-May-01,6237,lesliehall@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Dec-31,anita-lopez,f,68-Nov-07,2124,xgonzales@gmail.com
universidad-de-buenos-aires,bioquímica,20-Oct-29,franklin-fisher,m,02-Jun-26,8418,gomezrichard@gmail.com
universidad-de-buenos-aires,arquitectura,20-Oct-09,kathy-green,f,43-Feb-26,2804,scott23@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Dec-28,melvin-weaver,m,67-Apr-15,3487,stephen83@hotmail.com
universidad-de-buenos-aires,contador-público-,20-Nov-10,paul-parker,m,83-Jan-22,4146,teresataylor@gmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Sep-30,alexis-wilson,m,19-Jul-07,6437,tammy05@hotmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Oct-28,nicholas-smith,m,87-Feb-26,7412,iewing@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,21-Jan-03,samantha-griffin,f,62-Jul-08,9020,christopherbaldwin@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,21-Jan-10,melissa-melton,f,65-Nov-20,1884,hannah91@hotmail.com
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,20-Nov-27,marvin-mccarthy,m,72-Apr-08,1897,hallpeter@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-30,michele-howell,f,10-Aug-26,4117,franklin20@yahoo.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Sep-17,kathleen-sutton,f,94-Jul-06,7500,pamelamorgan@yahoo.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Dec-10,william-morales,m,66-May-23,5473,jonathanboyle@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Nov-03,laura-smith-dvm,f,66-Sep-14,6665,williamrodriguez@gmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Sep-20,james-mccall,m,15-Aug-30,6559,lauraphelps@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,21-Jan-25,jane-castillo,f,32-Oct-01,2854,leemelinda@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Nov-25,pamela-anderson,f,50-Jan-29,7400,charles49@hotmail.com
universidad-de-buenos-aires,bioquímica,20-Oct-22,tina-conner,f,82-Feb-01,6213,david11@hotmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Oct-04,christina-brown,f,87-Jan-25,3592,matthew64@gmail.com
universidad-de-buenos-aires,diseño-industrial,21-Jan-17,jared-howe-phd,m,97-Mar-01,2212,uriley@yahoo.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Dec-06,luis-garcia,m,77-Jun-04,1633,johnsonpamela@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Nov-03,andrea-carter,f,22-Dec-22,3017,adamspaul@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Oct-22,jessica-reed,f,00-Jul-02,6348,bcooper@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Nov-12,morgan-james,f,80-Apr-28,3581,amberbaker@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,21-Jan-02,taylor-perry,f,94-Feb-19,8200,brownjoseph@yahoo.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Oct-28,travis-leonard,m,50-Feb-02,4501,abigailcohen@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Dec-19,hannah-allen,f,42-Sep-01,9030,walter51@gmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,21-Jan-20,charles-humphrey,m,14-Apr-30,2935,moralesrebecca@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Nov-16,rita-howard,f,00-Nov-20,2128,darren14@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Oct-11,shaun-adams,m,52-Oct-07,8400,mcintoshmichelle@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,21-Jan-10,veronica-romero,f,98-Sep-18,6073,wrightmichele@hotmail.com
universidad-de-buenos-aires,diseño-industrial,21-Jan-08,vicki-francis,f,32-May-01,5777,timothy58@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Oct-24,clarence-taylor,m,89-Jul-27,5475,rojastiffany@yahoo.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Sep-09,april-kerr,f,67-Dec-10,3420,greenechase@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Nov-22,roy-wilkerson,m,25-Jan-01,3304,joseph07@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Oct-24,andrew-henderson,m,07-Nov-23,1722,lorinelson@hotmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Dec-25,jacob-johnson,m,33-May-27,7536,aorozco@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Sep-20,james-moran,m,00-Jun-21,1646,brownfelicia@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Sep-26,james-hernandez,m,84-Jan-30,3269,marcus54@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Dec-09,jennifer-pace,f,27-May-01,8103,jacksontracy@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-12,elizabeth-patterson,f,38-Aug-25,3020,armstronglaurie@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Nov-24,taylor-mcdonald,f,69-May-20,6661,kaitlynstone@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Oct-07,cynthia-fox,f,20-Mar-11,1613,brent16@gmail.com
universidad-de-buenos-aires,medicina,20-Nov-11,lisa-king,f,49-Sep-11,1815,victoria39@gmail.com
universidad-de-buenos-aires,bioquímica,20-Oct-29,linda-walters,f,53-Mar-02,3412,palmeramanda@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,21-Jan-23,russell-johnson,m,74-Jul-24,2170,mthompson@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-05,deanna-thompson,f,13-Nov-11,3476,stanleylewis@hotmail.com
universidad-de-buenos-aires,arquitectura,20-Sep-24,david-guerrero,m,02-Oct-17,4724,heatherhogan@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Oct-10,russell-phelps,m,79-Dec-05,5443,irichardson@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Sep-02,robert-gates,m,19-Feb-22,5713,guerrerokim@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Sep-07,derrick-andrews,m,41-May-07,3700,nbrown@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Nov-20,michael-beltran,m,62-May-11,5443,william55@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Dec-10,christian-wyatt,m,32-Dec-12,3555,stephanie52@gmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Nov-12,david-ellis,m,11-Mar-14,7307,karla27@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Dec-05,julie-stein,f,74-Dec-06,8360,danielle57@yahoo.com
universidad-de-buenos-aires,técnico-para-bioterios-,21-Jan-15,brandi-bishop,f,53-Apr-08,5755,kiara65@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Oct-07,brenda-smith-dds,f,71-Oct-16,3231,wsalinas@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Nov-25,brenda-brooks,f,39-Apr-10,6465,samantha87@hotmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Sep-11,kimberly-allen,f,21-May-04,5573,qmathis@hotmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Sep-11,ian-bruce,m,60-Dec-27,9030,fergusontimothy@hotmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Oct-17,jennifer-good,f,61-Nov-07,6201,williamwallace@hotmail.com
universidad-de-buenos-aires,arquitectura,20-Oct-03,richard-smith,m,21-Oct-09,9409,georgevanessa@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Oct-14,george-dillon,m,82-Apr-28,5436,gina58@hotmail.com
universidad-de-buenos-aires,bioquímica,20-Dec-04,bruce-miller,m,66-Oct-29,7214,youngscott@gmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Oct-21,kevin-bates,m,94-Aug-12,6009,youngjames@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Dec-31,brooke-nunez,f,58-Jan-17,6553,jarcher@gmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Dec-13,ian-molina,m,94-Dec-11,4172,hallkathleen@hotmail.com
universidad-de-buenos-aires,actuario-,20-Dec-31,benjamin-burnett,m,87-Jul-14,2633,qbell@hotmail.com
universidad-de-buenos-aires,agronomía,20-Dec-01,caitlyn-black,f,95-Oct-19,8353,susantucker@hotmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Sep-30,andrea-miller,f,88-Jun-03,3263,martinjoy@gmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Sep-15,mark-holden,m,08-May-02,8187,amy96@gmail.com
universidad-de-buenos-aires,farmacia,20-Dec-12,alexandra-crane,f,14-Nov-03,1731,ngonzalez@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Dec-05,destiny-hicks,f,54-Jan-04,4743,mooresamantha@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-09,sheila-thomas,f,37-Oct-28,8307,jackie32@hotmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,21-Jan-15,jacob-ortega,m,25-Jun-10,5425,james52@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,21-Jan-07,james-tran,m,50-Sep-28,4155,angela44@gmail.com
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,20-Oct-13,kevin-morrison,m,45-Mar-24,3113,hollyrodriguez@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Oct-27,james-frazier,m,36-Oct-27,3440,jacquelinedavidson@hotmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Oct-19,matthew-taylor,m,50-Sep-23,7167,john37@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Dec-12,mark-hill,m,38-Oct-17,8160,josecook@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,21-Jan-23,kyle-arellano,m,74-Mar-05,5439,andersonangela@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,21-Jan-03,curtis-campbell,m,24-Jan-08,1981,holmesdale@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Sep-14,ashley-martinez,f,20-May-10,2128,matthew47@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,21-Jan-21,cassidy-clark,f,13-Dec-31,2854,tthomas@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,21-Jan-11,james-galvan,m,84-Mar-03,2257,sullivankaren@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Oct-17,valerie-carlson,f,08-Aug-12,3418,edwardprice@yahoo.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,21-Jan-24,chad-smith,m,64-Jun-28,1631,andrew04@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Sep-14,michael-armstrong,m,09-Nov-21,1986,abigailshort@hotmail.com
universidad-de-buenos-aires,agronomía,20-Nov-29,lauren-howell,f,16-May-01,2717,katherine44@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Oct-12,steven-townsend,m,29-Sep-08,8351,brownchristopher@hotmail.com
universidad-de-buenos-aires,diseño-industrial,21-Jan-03,dana-jones,f,71-Jan-25,2912,jennifer46@yahoo.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Sep-09,nicholas-simmons,m,95-Jul-14,7007,chapmanstephanie@yahoo.com
universidad-de-buenos-aires,medicina,20-Nov-22,catherine-rodriguez,f,17-Jul-24,3326,cpage@gmail.com
universidad-de-buenos-aires,arquitectura,20-Sep-26,paul-harvey,m,69-Jul-14,6311,xrodgers@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Sep-05,edward-smith,m,04-Dec-10,6036,hhawkins@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,21-Jan-07,ann-willis,f,69-Jul-05,3074,jimmyhall@yahoo.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Sep-08,richard-sims,m,15-Sep-05,2529,ikidd@hotmail.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Dec-06,cheryl-vargas,f,33-Jun-07,1854,julia66@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Oct-11,nicole-french,f,15-Mar-07,5605,caleb79@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,21-Jan-13,ronald-watkins,m,08-Feb-23,9041,gina87@hotmail.com
universidad-de-buenos-aires,contador-público-,20-Nov-10,andrew-cain-phd,m,99-Jan-03,3706,iross@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Oct-02,vanessa-smith,f,06-Oct-23,1778,icastillo@hotmail.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Nov-17,michelle-sanders,f,51-Aug-12,8101,bradley61@yahoo.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Sep-20,jesse-craig,m,72-May-14,3125,uford@hotmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Sep-30,nicholas-phillips,m,69-Sep-25,6319,lisahebert@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Nov-21,sarah-hampton,f,42-Jan-26,5603,moodychristopher@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Dec-03,martin-moon,m,04-May-10,8506,john48@gmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Sep-12,kendra-harrison,f,09-Jun-27,3412,oelliott@gmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Oct-12,linda-mueller,f,94-Jul-07,4144,devin01@gmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Sep-23,tammy-curry,f,86-Sep-03,7020,feliciascott@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-31,carla-nichols,f,20-Oct-19,5400,sarahmckay@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Dec-09,adam-mathis,m,26-Oct-02,1886,joyceschaefer@yahoo.com
universidad-de-buenos-aires,actuario-,20-Oct-20,sharon-young,f,00-Jun-07,6383,laura22@yahoo.com
universidad-de-buenos-aires,actuario-,20-Oct-16,brittany-rodriguez,f,18-Jan-05,2173,alara@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Sep-02,adam-estes,m,97-Mar-31,1627,michael12@yahoo.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Oct-16,andrea-lang,f,32-Jul-29,3032,cnichols@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Oct-03,eric-newman,m,70-Apr-15,1723,dustinlawson@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Sep-21,marvin-johnson,m,08-Oct-19,8324,izamora@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Nov-09,taylor-marquez,f,96-Apr-18,5605,akrause@hotmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Dec-09,jeffrey-martin,m,60-Feb-23,9103,robert06@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Nov-18,michael-johnson,m,69-Jun-06,9020,jennifermiller@gmail.com
universidad-de-buenos-aires,arquitectura,20-Dec-05,lisa-brown,f,15-Oct-07,8183,fnorman@hotmail.com
universidad-de-buenos-aires,medicina,20-Oct-17,steven-lewis,m,55-Jan-04,4413,maria76@hotmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Oct-18,donna-bailey,f,35-Feb-26,6600,gilbertmichele@yahoo.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Dec-11,victoria-valdez,f,65-Jul-03,3441,robert61@hotmail.com
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,20-Nov-18,christine-ramirez,f,62-Jul-03,3461,andrehunt@gmail.com
