universidades,carreras,fechas_de_inscripcion,nombres,sexo,fechas_nacimiento,codigos_postales,direcciones,emails
universidad-de-buenos-aires,arquitectura,21-Jan-25,anthony-jenkins,m,19-Mar-20,3272,jennifer35@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Oct-15,brittany-collins,f,46-Sep-25,1763,ybrown@hotmail.com
universidad-de-buenos-aires,medicina,20-Sep-10,tonya-burton,f,09-Mar-10,8107,dhill@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Dec-07,michael-scott,m,53-Sep-08,3511,xcross@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Sep-06,tanya-ortega,f,77-Jul-05,5460,halljoseph@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Dec-23,edward-tanner,m,34-Sep-18,5738,grosssarah@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-27,linda-farmer,f,91-Jan-31,5350,frank30@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Sep-05,randy-smith,m,73-Aug-02,1894,jasminjenkins@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Sep-11,ian-christian,m,67-Feb-06,9315,kelly61@hotmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Nov-17,brian-crosby,m,11-Jul-01,2617,andres89@yahoo.com
universidad-de-buenos-aires,contador-público-,20-Sep-23,mark-wilkinson,m,09-May-17,6330,mwilliams@gmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Sep-24,jesus-gomez,m,13-Dec-18,2633,travisbanks@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Sep-19,jonathan-coleman,m,21-Jan-14,2443,christinadiaz@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,21-Jan-07,elizabeth-pugh,f,16-Oct-24,5636,nathan59@gmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,21-Jan-24,amanda-barrera-md,f,72-Oct-18,8315,betty66@hotmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Nov-09,jennifer-hill,f,17-Dec-01,3338,joshuafuller@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Sep-28,sharon-harper,f,41-Jul-13,8407,jessica00@yahoo.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Sep-23,rodney-shelton,m,61-Jul-23,7639,browningcynthia@hotmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Dec-20,jonathan-gardner,m,52-Jun-07,3421,qballard@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Nov-09,andrew-russell,m,54-May-13,3515,hnelson@hotmail.com
universidad-de-buenos-aires,agronomía,20-Sep-26,donald-boyd,m,64-May-01,2101,jamesdavis@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Nov-13,danielle-west,f,87-Jun-04,6073,clarkjoshua@gmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,21-Jan-11,stephanie-moore,f,55-Jan-10,2103,samantha59@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-11,jennifer-hall,f,75-Aug-28,1678,cashley@hotmail.com
universidad-de-buenos-aires,actuario-,20-Sep-26,linda-fisher,f,09-Aug-30,6411,erin72@gmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Oct-05,kevin-brown,m,34-Nov-23,8315,aaronsmith@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Sep-13,jason-vincent,m,89-Mar-15,8328,gregory38@gmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Nov-27,nicole-gill,f,40-Nov-02,1812,dschroeder@yahoo.com
universidad-de-buenos-aires,diseño-industrial,20-Sep-14,brenda-flores,f,02-Nov-19,8418,ibrandt@hotmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Sep-23,tina-bauer,f,16-Sep-15,7100,stevenschmidt@yahoo.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Oct-16,ruth-knight,f,53-Jun-21,7112,brandonbullock@gmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,21-Jan-06,lisa-smith,f,88-Apr-10,8206,alvaradoabigail@yahoo.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Nov-26,paul-stevens,m,55-May-28,8172,pgreen@hotmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-16,aaron-silva,m,33-Jan-27,2715,robertjones@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Nov-09,jason-baker,m,85-Oct-22,6220,bullocknicole@hotmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Oct-17,daniel-khan,m,53-Oct-02,3100,erik62@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Oct-27,christopher-wilson,m,23-Apr-30,3480,ogonzalez@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,21-Jan-12,cassandra-edwards,f,48-Nov-28,8168,crobinson@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Sep-19,tamara-harper,f,87-Sep-29,5409,austinjohn@hotmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Nov-12,zachary-perez-md,m,13-Sep-07,1872,jacksonsusan@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-03,theodore-perez,m,92-Nov-07,3480,orowe@gmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,21-Jan-08,nicole-miller,f,09-Jul-26,4411,marcuscarter@hotmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Oct-15,christine-mcconnell,f,18-Mar-27,5713,smithchristopher@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Sep-04,ian-harris,m,74-Mar-11,5353,davisstephen@gmail.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Sep-10,joseph-moore,m,21-Aug-04,2607,rebekah03@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Nov-14,jacob-davis,m,19-Dec-13,2144,douglasingram@yahoo.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Oct-23,jason-taylor,m,26-Dec-21,8402,donna58@hotmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Nov-16,caleb-gordon,m,24-Jul-20,3014,aestrada@gmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Dec-30,mrs.-mckenzie-perez,f,21-Jun-10,9030,billy87@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,21-Feb-01,gregory-moss,m,19-Mar-27,5331,andrew50@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Oct-07,april-lopez,f,23-Mar-10,3076,joshuapotts@hotmail.com
universidad-de-buenos-aires,agronomía,20-Nov-06,michelle-curtis,f,04-Mar-20,4630,hrogers@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Nov-05,michael-howell,m,50-Jul-26,5831,heather82@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,21-Jan-23,maria-hernandez,f,56-Oct-25,8303,evan24@gmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Dec-04,justin-garcia,m,12-Mar-07,3381,ptaylor@yahoo.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Sep-23,christina-anderson,f,56-Apr-07,3718,greenkristen@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Dec-13,ashley-wise,f,44-Dec-11,1896,paulamerritt@gmail.com
universidad-de-buenos-aires,actuario-,20-Dec-09,micheal-james,m,39-Jan-10,2909,heidi57@yahoo.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Sep-24,brenda-david,f,91-Jan-21,5605,william50@hotmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Dec-23,billy-thompson,m,61-Jan-05,5386,josephchristopher@gmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-29,tracy-campbell,f,27-Nov-19,8430,josephriley@yahoo.com
universidad-de-buenos-aires,contador-público-,20-Nov-12,rebecca-long,f,95-Sep-11,6330,hendricksjason@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Dec-11,abigail-clark,f,61-Aug-15,8430,cynthiawhite@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Nov-03,ray-curtis,m,76-Apr-18,4186,john07@gmail.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Nov-10,melissa-jackson,f,53-Jul-07,2349,peter88@gmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,21-Jan-22,jacob-davis,m,13-Dec-02,8417,prattjoe@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,21-Jan-09,robert-beck-dds,m,13-Jan-21,8000,aprilvargas@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Nov-09,michael-white,m,05-Feb-10,5272,gharris@gmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Oct-28,stephanie-castro,f,78-Jun-03,3122,mayeramanda@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Sep-16,alyssa-white,f,75-Jun-03,3518,todd29@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,21-Jan-21,kara-perry,f,60-Nov-04,6017,seangarrett@hotmail.com
universidad-de-buenos-aires,contador-público-,20-Sep-08,david-thomas,m,66-Apr-26,2617,alyssa57@hotmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Sep-09,donald-hurst,m,96-Jul-07,3226,james47@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,21-Jan-03,marcus-gilbert,m,15-Jul-19,7519,sgates@hotmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Sep-29,sara-warner,f,53-Jan-12,4187,wbell@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Sep-11,charles-allen,m,00-Aug-07,3513,sarathomas@hotmail.com
universidad-de-buenos-aires,medicina,21-Jan-30,amy-santos,f,73-Mar-27,3200,scott26@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Oct-07,christopher-smith,m,01-Nov-14,6330,eddiecurtis@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Oct-10,william-lucas,m,81-Jan-14,6307,pparker@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Oct-07,daniel-soto,m,07-Mar-06,2903,kcook@hotmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Dec-29,aaron-pope,m,51-Aug-20,2711,patrick06@yahoo.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Nov-06,william-williams,m,11-Dec-31,7111,chase05@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,21-Jan-16,elizabeth-bautista,f,94-Mar-11,5369,ibartlett@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Nov-22,tracy-gray,m,00-Sep-23,7509,jeremy11@gmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Nov-28,micheal-george,m,20-Oct-30,5306,heather42@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-10,robert-thompson,m,22-Nov-25,8431,yfrank@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,21-Jan-23,pamela-green,f,13-Jun-21,2802,veronicakirk@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,21-Jan-28,donald-hardy,m,79-Apr-05,3029,william90@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-05,mr.-james-simpson,m,33-May-23,6665,ashleyrojas@yahoo.com
universidad-de-buenos-aires,contador-público-,20-Nov-14,christopher-barker,m,19-Sep-01,7318,sarah62@yahoo.com
universidad-de-buenos-aires,agronomía,20-Nov-17,heather-estrada,f,18-Jul-01,3188,garrisonhector@yahoo.com
universidad-de-buenos-aires,medicina,20-Nov-28,kyle-scott,m,22-Feb-04,3023,smedina@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,21-Jan-01,richard-moore,m,37-Nov-08,1870,kimberly23@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,21-Jan-15,harold-wood,m,18-Apr-09,2214,jim43@hotmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,21-Jan-24,robert-campbell,m,96-Jan-08,8158,elizabethsmith@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Dec-07,jamie-clayton,f,50-May-24,9000,victoriahart@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Sep-28,steven-medina,m,00-Sep-03,6625,nelsontimothy@yahoo.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Nov-08,dustin-nelson,m,51-Sep-06,7001,rsantos@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Sep-24,nathan-miller,m,47-Oct-31,5275,randerson@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,21-Jan-21,charles-powers,m,21-Jan-26,5738,stephanie76@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Sep-08,matthew-estrada,m,75-Jun-05,8183,carterbradley@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Sep-26,kara-walls,f,48-Feb-26,5620,rmeyers@hotmail.com
universidad-de-buenos-aires,agronomía,20-Oct-22,eric-robinson,m,64-Jul-29,3423,sharon63@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Nov-09,david-mcdonald,m,48-May-24,8333,vstark@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Dec-14,jennifer-cowan,f,06-Feb-08,6628,robertdavis@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Sep-30,jessica-morales,f,15-Jan-22,5266,melissawalters@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Sep-14,erin-cooper,f,29-Jul-18,3040,emurray@gmail.com
universidad-de-buenos-aires,medicina,20-Oct-16,mark-sheppard,m,05-Jun-16,5573,tknox@gmail.com
universidad-de-buenos-aires,arquitectura,20-Oct-10,kelly-chapman,f,26-Mar-13,7501,nmcdonald@yahoo.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Dec-19,laura-jones,f,77-Aug-24,3403,kennethberry@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Sep-19,brittany-dean,f,43-Jan-08,3134,lindsey12@hotmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Oct-17,charles-jennings,m,85-Sep-19,4145,wgoodman@yahoo.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,21-Jan-24,philip-jones,m,46-Jun-07,3269,twright@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Dec-29,rachel-dennis,f,34-Apr-07,5567,brittany95@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Nov-30,denise-watson,f,14-Jul-29,5400,daniel26@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Sep-06,paul-wallace,m,64-Feb-12,3703,scott03@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-02,cole-johnson,m,36-Sep-16,7240,kevin04@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Dec-21,derrick-moore,m,37-May-25,4719,mercadorichard@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Sep-28,cheryl-mcgee,f,51-Jan-03,9409,josephmcdonald@yahoo.com
universidad-de-buenos-aires,agronomía,20-Dec-18,cameron-campbell,m,03-Jun-16,6535,amandaburton@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,21-Jan-10,sara-reyes,f,26-Aug-07,3380,raymondcastillo@gmail.com
universidad-de-buenos-aires,ingeniería-en-informática,21-Jan-13,lindsay-castillo,f,01-Sep-15,4184,bennettstephanie@yahoo.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Nov-22,mary-johnson,f,13-Feb-01,2134,asmith@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,21-Jan-01,miranda-ortiz,f,58-Dec-04,5264,moralesmary@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Nov-25,melissa-acevedo,f,72-Nov-16,3056,julie38@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Sep-05,monique-patterson,f,53-Sep-04,2826,william42@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Dec-02,charles-golden,m,39-Dec-16,3471,marykim@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Nov-14,john-lynch,m,85-Apr-03,1822,craig86@hotmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Oct-02,jacob-sweeney,m,01-Jul-24,6471,mmorgan@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-02,michael-james,m,97-Apr-27,7600,starknathan@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Dec-17,allison-torres,f,31-May-04,2919,leonardemily@gmail.com
universidad-de-buenos-aires,arquitectura,20-Sep-04,christopher-edwards,m,33-Sep-02,8162,ereyes@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Dec-03,kristina-cox,f,37-Feb-12,3405,qbush@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Sep-28,christine-carson,f,92-Oct-24,3372,kristinapennington@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Dec-02,raymond-jones,m,09-Jun-14,1605,brownamanda@gmail.com
universidad-de-buenos-aires,arquitectura,20-Sep-01,william-mason,m,06-Nov-17,3733,schmidtjared@gmail.com
universidad-de-buenos-aires,bioquímica,21-Jan-05,sherry-mason,f,46-Jun-29,2919,rosborne@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Dec-09,erin-greene,f,99-Mar-31,2179,bwood@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Nov-05,jodi-graham,f,74-Jun-22,4501,hector31@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Oct-10,courtney-tucker,f,92-May-02,7301,john83@hotmail.com
universidad-de-buenos-aires,diseño-industrial,21-Jan-27,jeffrey-norton,m,21-Sep-15,5433,vdavis@hotmail.com
universidad-de-buenos-aires,diseño-industrial,21-Jan-03,joseph-martin,m,62-Nov-17,8305,xrice@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Sep-07,elizabeth-vasquez,f,83-Apr-21,3254,jeffreylee@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Sep-25,denise-white,f,63-Apr-09,3005,teresanewton@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Nov-06,dawn-bryan,f,14-Feb-18,3311,todd46@gmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Sep-07,carrie-phillips,f,80-Sep-28,9203,thomastammy@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,21-Jan-28,amber-fox,f,04-Feb-14,2126,currytimothy@gmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Dec-08,megan-cooper,f,39-Apr-29,3151,amandalamb@gmail.com
universidad-de-buenos-aires,bioquímica,20-Nov-30,joseph-schmitt,m,41-Jul-10,3272,garciasamantha@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Nov-30,william-malone,m,18-Apr-14,4182,marvinward@yahoo.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Oct-02,david-good,m,01-Apr-10,1897,wbennett@gmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Oct-10,erica-king,f,56-Aug-15,4105,michael18@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-31,beverly-rogers,f,42-Mar-05,5264,xclark@gmail.com
universidad-de-buenos-aires,farmacia,20-Sep-30,jaime-rios,m,17-Jan-14,6101,vanessarobinson@gmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Sep-21,james-gonzalez,m,18-Sep-17,6103,lopezkelsey@hotmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Nov-09,tracy-reynolds,f,63-Oct-03,8158,ecarpenter@gmail.com
universidad-de-buenos-aires,contador-público-,20-Sep-21,joshua-stuart,m,90-May-13,9227,jonesbrianna@gmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Dec-23,michael-bird,m,35-Aug-27,6071,tfuentes@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Oct-23,matthew-burns,m,16-Nov-13,1611,hbanks@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Dec-21,derek-waters,m,64-Mar-31,3151,daniel33@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Oct-30,chelsea-hill,f,73-May-21,1602,autumnsolis@yahoo.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Dec-14,todd-hawkins,m,07-Jan-20,2909,shawn59@gmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Oct-05,joseph-atkins,m,68-May-19,5343,obrennan@hotmail.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Oct-23,christopher-robinson,m,22-Aug-24,8185,lcollins@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Sep-01,richard-haynes,m,20-May-09,2523,chunt@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Sep-09,alexander-anderson,m,16-Jan-01,9035,andersonlaura@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,21-Jan-28,stephen-olsen,m,70-Jan-12,9217,david19@yahoo.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Oct-15,cody-moore,m,54-Apr-06,1669,gonzalezcindy@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,21-Jan-18,curtis-wolfe,m,55-May-20,7620,angelaphillips@yahoo.com
