universities,careers,inscription_dates,names,sexo,birth_dates,locations,direccion,emails
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,16-09-2020,CHRISTOPHER-MOSES,M,14-06-2003,25-DE-MAYO,OTRAN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,12-09-2020,PATRICIA-ROCHA,F,10-02-1915,ESMERALDA,CATHYJONES@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,22-12-2020,JESUS-MILLER,M,06-07-1987,ABEL,MELANIEMILLS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,27-01-2021,ALLISON-WOOD,F,05-09-1991,AVENA,MARTINJOSEPH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,20-01-2021,OLIVIA-MITCHELL,F,18-06-1983,ALARCON,ADAM96@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,10-11-2020,JEANETTE-COLE,F,28-11-1916,BALCOSNA,SSALAZAR@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,29-11-2020,RACHEL-GONZALEZ,F,08-01-2017,CHAPUY,CRYSTAL18@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,27-11-2020,VICKIE-PARKS,F,16-06-1983,DINA-HUAPI,MARTINEZJOSEPH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,01-01-2021,TERRENCE-FRANCIS,M,26-11-1918,COSTA-GRANDE,MCDANIELSHERRY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,05-10-2020,KATHLEEN-MARTINEZ-MD,F,04-07-1937,CUESTA-DEL-TERNERO,HROBERSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,08-01-2021,LISA-JACKSON,F,21-02-1987,CLAUDIO-C-MOLINA,ZACHARY70@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,05-09-2020,THOMAS-ANDERSON,M,03-01-1983,IRAOLA,HOBRIEN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,16-11-2020,CAROLYN-LOPEZ,F,17-05-1923,HALE,ACOLLINS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,29-01-2021,MARK-HERRERA,M,01-08-1968,CASIRA,CHRISTIEMARTIN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,13-12-2020,ADAM-MURPHY,M,10-11-2000,GRANADERO-BAIGORRIA,KARENTRUJILLO@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,26-10-2020,JOHN-MYERS,M,20-04-1940,AVELLANEDA,YCROSBY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,29-09-2020,LEONARD-YOUNG,M,05-08-1950,COLONIA-LA-MARTA,WROBINSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,24-10-2020,CHERYL-AYALA,F,22-05-1927,LOS-MOLINOS,BRANDTMARK@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,02-12-2020,JOSE-FLORES,M,11-05-1984,BETBEDER,YSTEELE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,09-11-2020,TREVOR-ENGLISH,M,24-04-1929,AGUA-DE-DIAZ,UHICKMAN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,29-01-2021,PAULA-JENKINS,F,21-04-2005,OCHO-VADOS,JOSEPH02@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,07-12-2020,BRIAN-CLARK,M,28-02-1957,CIUDAD-JARDIN-DEL-PALOMAR,KELLYRENEE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,13-01-2021,MICHAEL-GUERRERO,M,23-08-1982,VILLANI,DANIELGOODWIN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,01-09-2020,MARK-FREY,M,18-03-1912,BASAIL,LAURIEWHITE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,24-12-2020,PAUL-GAMBLE,M,29-12-1916,VILLA-ANGELICA,WSMITH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,12-12-2020,MARCUS-BANKS,M,09-10-1913,PALANTELEN,KENT24@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,04-11-2020,KENNETH-GIBBS,M,20-11-1925,CANGALLO,UHUDSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,08-09-2020,EMILY-JONES,F,19-06-1917,CARLOS-SALAS,MALDONADOMARISSA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,29-11-2020,STEVEN-CARSON,M,29-08-1929,SAN-GERONIMO,SHAWN32@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,16-09-2020,PATRICIA-BROCK,F,03-04-1976,ATREUCO,MANDY53@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,06-01-2021,JARED-THOMAS,M,18-04-1961,MUÑIZ,PADILLAVERNON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,03-10-2020,DONALD-FRANKLIN,M,08-09-2012,CHEROGUITA,JOHN41@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,25-11-2020,DARRYL-ROGERS,M,10-12-1909,CAMPO-DEL-NORTE-AMERICANO,BUTLERJAMIE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,02-09-2020,DANIEL-SMITH,M,22-02-1933,BERRETTA,STANLEY79@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,17-10-2020,LAUREN-SUMMERS,F,17-06-1952,KILOMETRO-77,SMITCHELL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,30-12-2020,SCOTT-PUGH,M,21-07-1922,AICUÑA,GCLARK@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,15-10-2020,KAYLA-MITCHELL,F,02-11-1913,LA-DULCE,MGREER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,07-11-2020,BONNIE-CARNEY,F,27-08-2004,GENTE-GRANDE,CHELSEA71@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,18-09-2020,DENISE-HANEY,F,14-03-1935,SANTOS-LUGARES,JORDANJONES@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,28-09-2020,PAMELA-HERNANDEZ,F,16-10-2001,ALTO-VERDE,SEAN24@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,08-09-2020,STEPHANIE-BUTLER,F,10-07-2002,MARTIN-CORONADO,COLLINSNICHOLAS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,09-11-2020,TERRY-PIERCE,M,19-08-1970,CORRALITO,CRYSTALGONZALEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,21-10-2020,KIMBERLY-BARTLETT,F,20-04-1968,EL-CAMOATI,JJONES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,06-01-2021,NANCY-SCOTT,F,08-05-1951,CAMPO-GIMENEZ,JENNIFER01@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,14-10-2020,SARA-BARKER,F,27-02-1971,CASCADA,JMOORE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,07-01-2021,DONNA-NICHOLSON,F,10-04-1987,CACUI,BANKSJEFFREY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,06-10-2020,CYNTHIA-MAY,F,14-04-1975,ANCON,CASTRODEBORAH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,22-09-2020,MARK-ALLEN,M,26-01-1920,28-DE-NOVIEMBRE,JUSTIN20@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,25-12-2020,DANIEL-MARTINEZ,M,03-12-1923,AMILGANCHO,BRYANNICOLE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,15-11-2020,JENNIFER-PAYNE,F,01-07-1998,ESTANCIA-LAS-ISLETAS,ROBERTGLOVER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,28-01-2021,CHARLES-JONES,M,24-11-1937,GONZALEZ-MORENO,CRAIG24@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,13-01-2021,TYLER-BLACK,M,16-04-2000,BOMBAL,KIMBERLYWHITE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,02-01-2021,JACOB-WILSON,M,01-03-1948,COLONIA-PUJOL,ADAVIS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,10-01-2021,CYNTHIA-WATTS,F,05-05-1939,KILOMETRO-77,RBURNS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,24-10-2020,RONALD-WEST,M,22-02-2003,AMPATA,BAILEYBROWN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,23-11-2020,DANIEL-PIERCE,M,26-02-2003,12-DE-OCTUBRE,GILLJOHNNY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,08-11-2020,SHERI-GARDNER,F,23-08-1923,EL-DIA,JOSECOCHRAN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,02-12-2020,DR.-DAVID-ANDERSON,M,04-05-1913,CRISPI,CMARTINEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,21-10-2020,BETTY-MASSEY,F,17-10-1915,ALTO-LAS-LECHUZAS,HUDSONRICHARD@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,12-11-2020,REGINA-YODER,F,02-03-1922,AGUADA-SAN-ROQUE,DEANNAWRIGHT@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,17-10-2020,JOSHUA-DUNN,M,07-02-2021,ALMACEN-LA-COLINA,BTATE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,02-01-2021,HALEY-MASSEY,F,21-09-1954,AERO-CLUB-ROSARIO,HWEBB@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,07-12-2020,JASON-STONE,M,08-10-1929,PEREZ,AMANDA34@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,03-09-2020,SEAN-MORRISON,M,31-07-1941,ALMIRANTE-BROWN,LINDSEYANN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,14-10-2020,EVELYN-BLACK,F,25-06-1992,AGUADITA,JGONZALEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,06-01-2021,HEATHER-GOODMAN,F,09-08-1992,ALIANZA,RHONDA53@GMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,25-10-2020,WILLIAM-MORRIS,M,22-01-1925,PONTAUT,ISTRICKLAND@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,04-12-2020,JOHN-KIDD,M,11-01-1907,CHELFORO,EMILYYORK@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,06-10-2020,AMBER-HARRISON,F,21-07-1971,17-DE-AGOSTO,RUSSELLCATHY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,05-12-2020,AIMEE-BLANKENSHIP,F,15-02-1990,COLONIA-LIA-Y-ALLENDE,PRICEANDREW@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,24-10-2020,DAVID-GRAY,M,07-12-1981,AZARA,JOSEPH98@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,15-12-2020,WILLIAM-AGUILAR,M,08-06-1960,LA-ESPERANZA-ROSAS-LAS-FLORES,JEFFERY42@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,07-01-2021,MRS.-ELIZABETH-KLEIN,F,06-06-1995,ESTELA,JESSICAYATES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,27-01-2021,JASON-BERNARD,M,09-08-1927,ANAHI,MORENOLARRY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,28-01-2021,JOHN-MUELLER,M,16-03-1945,FRANCISCO-PAZ,KEVINMCCLURE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,09-10-2020,AARON-GEORGE,M,12-05-2011,AGUA-CERCADA,PATRICIA94@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,04-10-2020,ISAAC-BRADFORD,M,13-01-1937,AZCUENAGA,HUNTERJESSICA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,19-10-2020,JOE-OWENS,M,04-11-1952,D-ORBIGNY,THERESA14@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,28-01-2021,HEATHER-GUTIERREZ,F,18-02-2013,COLONIA-JAPONESA,ICLAY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,15-12-2020,CHRISTOPHER-FLOWERS,M,26-02-1988,ANTONIO-TOMAS,THOMASBRANDY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,23-09-2020,CHRISTOPHER-FISHER,M,29-10-1960,CAPITAN-CASTRO,JENNAWILLIAMS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,13-11-2020,NATHAN-DAVIS,M,06-12-1935,ARAUCO,ROBERTMARTINEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,26-11-2020,DAVID-MARTIN,M,27-01-1982,EL-TROPEZON,HAMMONDJAMIE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,13-11-2020,BRITTNEY-JONES,F,18-08-1944,ESTACION-MAZAN,ROGERSALYSSA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,07-01-2021,ANDREW-LOPEZ,M,04-10-1982,CHANCAY,STEVEN99@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,04-11-2020,ISAAC-EVANS,M,01-02-2017,EL-JAGUEL,EWONG@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,08-09-2020,MRS.-RUTH-BLACKWELL,F,13-11-1974,RICARDO-LAVALLE,KYLIE04@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,26-09-2020,KENNETH-PARKER,M,14-11-1959,EL-ARBOLITO,TAMARA89@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,12-11-2020,JOSEPH-ADAMS,M,14-12-1983,CASABLANCA,ANTHONY03@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,12-11-2020,TRACY-HERNANDEZ,F,13-07-1996,AGRELO,PATTERSONANTHONY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,09-12-2020,STEPHEN-SMITH,M,14-03-1967,BAÑADO-VERDE,SOCONNOR@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,23-01-2021,DAVID-TAYLOR,M,22-06-1928,CASPINCHANGO,WESLEY30@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,06-12-2020,JASON-GARCIA,M,08-04-2007,ISLA-LOS-LAURELES,JAMES09@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,20-09-2020,MICHAEL-BAILEY,M,11-03-2005,BARRIO-BELGRANO-ORTIZ,ANDRADESARA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,22-01-2021,BRITTANY-DONOVAN,F,14-09-2003,CAMPO-ARISTIMUÑO,CORY64@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,08-10-2020,PHILLIP-MARTINEZ,M,18-06-1978,BARRIO-LA-UNION,GATESKEVIN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,11-10-2020,JONATHAN-GARCIA,M,14-11-1968,ALDAO,BETTY00@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,05-10-2020,ANTHONY-HOWARD,M,18-06-1987,ARROYO-CORRALITO,MCCANNLINDA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,26-09-2020,ALEJANDRA-MCGRATH,F,01-11-1934,COLONIA-BEAUFORT,LYNN89@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,02-11-2020,DANIELLE-SOLIS,F,08-10-1996,ANDRADE,JOSHUAVASQUEZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,10-11-2020,KIM-GORDON,F,19-04-2016,CLAVERIE,AKELLER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,25-12-2020,RICHARD-GILBERT,M,19-07-1965,20-DE-FEBRERO,AMANDAJONES@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,17-10-2020,EUGENE-GILLESPIE,M,23-04-2020,ANGUIL,AUSTIN00@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,18-10-2020,DANIEL-ORTIZ,M,11-12-1987,LEUBUCO,GEORGE42@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,15-12-2020,FELICIA-BROWN,F,02-05-1988,COLONIA-CAMPO-PIAGGIO,UVASQUEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,15-11-2020,SHELBY-ROBINSON,F,29-04-1963,SAN-ANTONIO-DE-PADUA,RANDALLLAUREN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,26-01-2021,JIMMY-MEYERS,M,18-11-1991,COLONIA-LIA-Y-ALLENDE,STACYBARNES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,13-11-2020,BRYAN-MENDEZ,M,23-06-2001,CAMPO-GARABATO,LINDSEYBUTLER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,24-10-2020,EILEEN-KIM,F,24-08-1928,ARROYO-HONDO,GARRETTTHOMAS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,05-10-2020,RYAN-WILLIAMS,M,23-03-1978,ANGOSTURA,JAREDCLAYTON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,20-01-2021,JULIE-WILSON,F,27-03-1981,CORA,DANIEL24@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,15-01-2021,SAMANTHA-MORGAN,F,09-06-1999,FRIGORIFICO-CAP,LANECHARLES@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,17-01-2021,WILLIAM-QUINN,M,12-11-1927,CAMPO-COUBERT,CBROWN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,05-10-2020,KATHRYN-SMALL,F,10-06-1948,ALGARROBAL,OAVILA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,15-12-2020,ANTHONY-BAILEY,M,01-04-1935,CAPITAN-BERMUDEZ,DSTANLEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,07-11-2020,SHAWN-GARCIA,M,27-03-1953,AGUA-NEGRA,DOUGHERTYANTHONY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,09-09-2020,ALEJANDRO-NGUYEN,M,17-11-1955,MAORI,MICHAELBREWER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,13-01-2021,KIMBERLY-BRADY,F,16-04-2016,ARBOL-SOLO,POWELLLAURA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,11-12-2020,JOSHUA-CHAMBERS,M,31-10-1982,BAJO-CARACOLES,HERRERASHAUN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,04-12-2020,KEVIN-LONG,M,01-10-1927,BALNEARIO-OCEANO,HACEVEDO@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,07-11-2020,JOHN-AGUIRRE,M,18-10-2011,DOLORES,BBENNETT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,21-11-2020,JESSICA-LITTLE,F,17-01-1988,ALTO-JAGUEL,HARDYJESSICA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,10-10-2020,JAMES-DAVIS,M,13-11-1947,ANGELITA,WILLISCRYSTAL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,01-09-2020,KATHERINE-THOMAS,F,26-01-2018,CAÑADON-DE-LOS-INDIOS,CBROWN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,26-09-2020,VANESSA-KIM,F,18-05-2006,COLONIA-ABATE,CBENNETT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,04-10-2020,BRANDY-FISHER,F,13-03-1917,BOLICHE-LATA,DIAZCASSANDRA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,30-10-2020,WALTER-DAVIDSON,M,21-10-1956,ANTELO,JENNIFER21@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,29-12-2020,CHRISTOPHER-COOK,M,28-02-1907,BUENA-VISTA,DIXONNATASHA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,20-10-2020,JASMINE-ROBERTS,F,04-01-1923,BUENA-VISTA,ZACHARY03@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,15-09-2020,JILL-SMITH,F,05-01-2008,ALDEA-ASUNCION,NDIAZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,03-11-2020,LUKE-BARNES,M,17-09-1920,ALMIRANTE-BROWN,CHRISTOPHER59@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,25-01-2021,CHRISTINA-MITCHELL,F,09-06-1957,EL-RETIRO,DAVIDJONES@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,10-11-2020,VICTORIA-NIELSEN,F,04-08-1971,COLONIA-BELGRANO,MOODYALEXANDRA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,04-09-2020,WILLIAM-GILL,M,05-06-1984,CAMPO-DE-TALAMAYO,EMILY73@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,09-01-2021,BRIANNA-CASTILLO,F,21-10-1988,ARQUEDAS,ANDREWMILLER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,17-11-2020,LINDA-BROWN,F,12-05-2010,22-DE-MAYO,CHERYLORR@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,31-10-2020,YVONNE-CHRISTENSEN,F,04-03-1964,ARENOSO,FYATES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,12-11-2020,LISA-FORD,F,01-07-1979,EL-PINO,LINDA86@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,31-10-2020,ANGELA-GRIFFIN,F,13-03-1963,BARRIENTOS,TARA03@HOTMAIL.COM
